todo also check reg_anchorindex vs. anchor	IMPLEMENTATION	0.7871746711676805	IMPLEMENTATION	0.21282532883231955	WITHOUT_CLASSIFICATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
start at 1 not 0 to skip token.null	WITHOUT_CLASSIFICATION	0.9997658727664402	WITHOUT_CLASSIFICATION	2.341272335598335E-4	IMPLEMENTATION
start at 1 not 0 to skip token.null	WITHOUT_CLASSIFICATION	0.9997658727664402	WITHOUT_CLASSIFICATION	2.341272335598335E-4	IMPLEMENTATION
}}} }}} }}}	WITHOUT_CLASSIFICATION	0.9999734733355236	WITHOUT_CLASSIFICATION	2.652666447646259E-5	IMPLEMENTATION
{{{ save() method	WITHOUT_CLASSIFICATION	0.9999656108974614	WITHOUT_CLASSIFICATION	3.4389102538504765E-5	IMPLEMENTATION
{{{ protected members	WITHOUT_CLASSIFICATION	0.9999773828515823	WITHOUT_CLASSIFICATION	2.2617148417754046E-5	IMPLEMENTATION
{{{ actionperformed() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ gettablecellrenderercomponent() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getcolumncount() method	WITHOUT_CLASSIFICATION	0.999974458296933	WITHOUT_CLASSIFICATION	2.554170306708133E-5	IMPLEMENTATION
{{{ getcolumncount() method	WITHOUT_CLASSIFICATION	0.999974458296933	WITHOUT_CLASSIFICATION	2.554170306708133E-5	IMPLEMENTATION
{{{ getrowcount() method	WITHOUT_CLASSIFICATION	0.999974458296933	WITHOUT_CLASSIFICATION	2.554170306708133E-5	IMPLEMENTATION
{{{ getcolumnname() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getvalueat() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ ok() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ cancel() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ mousehandler class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ setvalueat() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ createstyletablescroller() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ styletablemodel class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ createstyletablemodel() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
for sorting	WITHOUT_CLASSIFICATION	0.9999840548655701	WITHOUT_CLASSIFICATION	1.5945134429976554E-5	IMPLEMENTATION
{{{ styletablemodel constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
{{{ styletablemodel constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
{{{ addstylechoice() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ stylerenderer class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ stylechoice class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ styleeditor class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ stylerenderer constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ styleeditor constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ getstyle() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999918009019932	WITHOUT_CLASSIFICATION	8.199098006711576E-6	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ save() method	WITHOUT_CLASSIFICATION	0.9999656108974614	WITHOUT_CLASSIFICATION	3.4389102538504765E-5	IMPLEMENTATION
{{{ actionperformed() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ gettablecellrenderercomponent() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ gettablecellrenderercomponent() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getrowcount() method	WITHOUT_CLASSIFICATION	0.999974458296933	WITHOUT_CLASSIFICATION	2.554170306708133E-5	IMPLEMENTATION
{{{ getcolumnname() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getvalueat() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ ok() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ cancel() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ setvalueat() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
text color	WITHOUT_CLASSIFICATION	0.999969221874312	WITHOUT_CLASSIFICATION	3.077812568791715E-5	IMPLEMENTATION
background color	WITHOUT_CLASSIFICATION	0.9999724503358649	WITHOUT_CLASSIFICATION	2.7549664135004702E-5	IMPLEMENTATION
structure highlight	WITHOUT_CLASSIFICATION	0.9999745026405571	WITHOUT_CLASSIFICATION	2.5497359442874516E-5	IMPLEMENTATION
{{{ addstylechoice() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ stylechoice class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
for sorting	WITHOUT_CLASSIFICATION	0.9999840548655701	WITHOUT_CLASSIFICATION	1.5945134429976554E-5	IMPLEMENTATION
for sorting	WITHOUT_CLASSIFICATION	0.9999840548655701	WITHOUT_CLASSIFICATION	1.5945134429976554E-5	IMPLEMENTATION
{{{ stylerenderer class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ stylerenderer constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ stylerenderer constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ styleeditor constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ getstyle() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
text font	WITHOUT_CLASSIFICATION	0.9999833280730677	WITHOUT_CLASSIFICATION	1.6671926932355094E-5	IMPLEMENTATION
{{{ gutteroptionpane constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
line numbering	WITHOUT_CLASSIFICATION	0.9999363413409786	WITHOUT_CLASSIFICATION	6.36586590213505E-5	IMPLEMENTATION
number alignment	WITHOUT_CLASSIFICATION	0.9999452742868388	WITHOUT_CLASSIFICATION	5.472571316134824E-5	IMPLEMENTATION
border width	WITHOUT_CLASSIFICATION	0.9999928474952868	WITHOUT_CLASSIFICATION	7.152504713233504E-6	IMPLEMENTATION
marker highlight	WITHOUT_CLASSIFICATION	0.9999452796886459	WITHOUT_CLASSIFICATION	5.472031135407028E-5	IMPLEMENTATION
gutterborderwidth = new jtextfield(jedit.getproperty("view.gutter.borderwidth"))addcomponent(jedit.getproperty("options.gutter.borderwidth")gutterborderwidth)	WITHOUT_CLASSIFICATION	0.9999408031174254	WITHOUT_CLASSIFICATION	5.91968825747261E-5	IMPLEMENTATION
current line highlight	WITHOUT_CLASSIFICATION	0.9999285213930182	WITHOUT_CLASSIFICATION	7.147860698178396E-5	IMPLEMENTATION
unfocused border color	WITHOUT_CLASSIFICATION	0.9999852144491584	WITHOUT_CLASSIFICATION	1.4785550841426981E-5	IMPLEMENTATION
highlight interval and color	WITHOUT_CLASSIFICATION	0.9999452745727414	WITHOUT_CLASSIFICATION	5.4725427258666295E-5	IMPLEMENTATION
fold marker color	WITHOUT_CLASSIFICATION	0.9998969158574403	WITHOUT_CLASSIFICATION	1.0308414255961563E-4	IMPLEMENTATION
focused border color	WITHOUT_CLASSIFICATION	0.9999808165975229	WITHOUT_CLASSIFICATION	1.9183402477100207E-5	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ actionhandler class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ actionhandler class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
background color	WITHOUT_CLASSIFICATION	0.9999724503358649	WITHOUT_CLASSIFICATION	2.7549664135004702E-5	IMPLEMENTATION
status bar visible	WITHOUT_CLASSIFICATION	0.999984176800933	WITHOUT_CLASSIFICATION	1.5823199066987392E-5	IMPLEMENTATION
{{{ statusbaroptionpane constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
edit mode	WITHOUT_CLASSIFICATION	0.999992698970528	WITHOUT_CLASSIFICATION	7.301029471984278E-6	IMPLEMENTATION
wrap	WITHOUT_CLASSIFICATION	0.9999920886976694	WITHOUT_CLASSIFICATION	7.911302330545785E-6	IMPLEMENTATION
foreground color	WITHOUT_CLASSIFICATION	0.9999530985599903	WITHOUT_CLASSIFICATION	4.690144000971571E-5	IMPLEMENTATION
fold mode	WITHOUT_CLASSIFICATION	0.9999803215541296	WITHOUT_CLASSIFICATION	1.9678445870387893E-5	IMPLEMENTATION
caret status	WITHOUT_CLASSIFICATION	0.9999425968607051	WITHOUT_CLASSIFICATION	5.740313929502986E-5	IMPLEMENTATION
memory status	WITHOUT_CLASSIFICATION	0.9998802681807638	WITHOUT_CLASSIFICATION	1.1973181923615238E-4	IMPLEMENTATION
multi select	WITHOUT_CLASSIFICATION	0.9999830711951733	WITHOUT_CLASSIFICATION	1.692880482671414E-5	IMPLEMENTATION
encoding	WITHOUT_CLASSIFICATION	0.9999984901296874	WITHOUT_CLASSIFICATION	1.5098703125564852E-6	IMPLEMENTATION
overwrite	WITHOUT_CLASSIFICATION	0.999996532994314	WITHOUT_CLASSIFICATION	3.4670056860897907E-6	IMPLEMENTATION
memory background color	WITHOUT_CLASSIFICATION	0.9999575078564676	WITHOUT_CLASSIFICATION	4.2492143532296914E-5	IMPLEMENTATION
rect select	WITHOUT_CLASSIFICATION	0.9999824347225531	WITHOUT_CLASSIFICATION	1.756527744688044E-5	IMPLEMENTATION
line seperator	WITHOUT_CLASSIFICATION	0.9999358813061896	WITHOUT_CLASSIFICATION	6.411869381038654E-5	IMPLEMENTATION
{{{ mouseoptionpane constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
memory foreground color	WITHOUT_CLASSIFICATION	0.9999276607586737	WITHOUT_CLASSIFICATION	7.233924132623615E-5	IMPLEMENTATION
clock	WITHOUT_CLASSIFICATION	0.9999918140608738	WITHOUT_CLASSIFICATION	8.185939126135207E-6	IMPLEMENTATION
non word character selection behavior	WITHOUT_CLASSIFICATION	0.9999907350303652	WITHOUT_CLASSIFICATION	9.264969634719277E-6	IMPLEMENTATION
text drag and drop	WITHOUT_CLASSIFICATION	0.9999566599195517	WITHOUT_CLASSIFICATION	4.334008044828752E-5	IMPLEMENTATION
middle mouse button click pastes % register	WITHOUT_CLASSIFICATION	0.9999989973179774	WITHOUT_CLASSIFICATION	1.0026820226038578E-6	IMPLEMENTATION
gutter mouse actions	WITHOUT_CLASSIFICATION	0.9999899815868278	WITHOUT_CLASSIFICATION	1.0018413172132109E-5	IMPLEMENTATION
{{{ firewalloptionpane constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
checkbox	WITHOUT_CLASSIFICATION	0.9999893314740629	WITHOUT_CLASSIFICATION	1.0668525937082466E-5	IMPLEMENTATION
checkbox	WITHOUT_CLASSIFICATION	0.9999893314740629	WITHOUT_CLASSIFICATION	1.0668525937082466E-5	IMPLEMENTATION
proxy host	WITHOUT_CLASSIFICATION	0.9999810885476917	WITHOUT_CLASSIFICATION	1.8911452308255092E-5	IMPLEMENTATION
proxy host	WITHOUT_CLASSIFICATION	0.9999810885476917	WITHOUT_CLASSIFICATION	1.8911452308255092E-5	IMPLEMENTATION
proxy port	WITHOUT_CLASSIFICATION	0.9999832896710282	WITHOUT_CLASSIFICATION	1.6710328971873405E-5	IMPLEMENTATION
proxy port	WITHOUT_CLASSIFICATION	0.9999832896710282	WITHOUT_CLASSIFICATION	1.6710328971873405E-5	IMPLEMENTATION
proxy username	WITHOUT_CLASSIFICATION	0.9999888517876555	WITHOUT_CLASSIFICATION	1.1148212344417668E-5	IMPLEMENTATION
proxy password	WITHOUT_CLASSIFICATION	0.999993881829038	WITHOUT_CLASSIFICATION	6.1181709620785916E-6	IMPLEMENTATION
no proxy for	WITHOUT_CLASSIFICATION	0.9999975022536934	WITHOUT_CLASSIFICATION	2.49774630665159E-6	IMPLEMENTATION
{{{ dockingoptionpane constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ instance variables	WITHOUT_CLASSIFICATION	0.9999920859819738	WITHOUT_CLASSIFICATION	7.914018026245055E-6	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999918009019932	WITHOUT_CLASSIFICATION	8.199098006711576E-6	IMPLEMENTATION
{{{ save() method	WITHOUT_CLASSIFICATION	0.9999656108974614	WITHOUT_CLASSIFICATION	3.4389102538504765E-5	IMPLEMENTATION
{{{ save() method	WITHOUT_CLASSIFICATION	0.9999656108974614	WITHOUT_CLASSIFICATION	3.4389102538504765E-5	IMPLEMENTATION
{{{ entry class	WITHOUT_CLASSIFICATION	0.9999897564156532	WITHOUT_CLASSIFICATION	1.0243584346670452E-5	IMPLEMENTATION
{{{ entry class	WITHOUT_CLASSIFICATION	0.9999897564156532	WITHOUT_CLASSIFICATION	1.0243584346670452E-5	IMPLEMENTATION
{{{ getcolumncount() method	WITHOUT_CLASSIFICATION	0.999974458296933	WITHOUT_CLASSIFICATION	2.554170306708133E-5	IMPLEMENTATION
{{{ getcolumncount() method	WITHOUT_CLASSIFICATION	0.999974458296933	WITHOUT_CLASSIFICATION	2.554170306708133E-5	IMPLEMENTATION
{{{ getrowcount() method	WITHOUT_CLASSIFICATION	0.999974458296933	WITHOUT_CLASSIFICATION	2.554170306708133E-5	IMPLEMENTATION
{{{ getrowcount() method	WITHOUT_CLASSIFICATION	0.999974458296933	WITHOUT_CLASSIFICATION	2.554170306708133E-5	IMPLEMENTATION
{{{ getcolumnname() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getcolumnname() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getcolumnclass() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getcolumnclass() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getvalueat() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ getvalueat() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ iscelleditable() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ iscelleditable() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ setvalueat() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ setvalueat() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ windowtablemodel constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
{{{ createwindowtablescroller() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ windowtablemodel constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
{{{ createwindowmodel() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ dockpositioncellrenderer class	WITHOUT_CLASSIFICATION	0.9999952627756348	WITHOUT_CLASSIFICATION	4.73722436523808E-6	IMPLEMENTATION
{{{ sort() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ windowtablemodel class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ sort() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ windowcompare class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ windowcompare class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ globaloptions constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ private members	WITHOUT_CLASSIFICATION	0.9999960375410093	WITHOUT_CLASSIFICATION	3.962458990673172E-6	IMPLEMENTATION
{{{ instance variables	WITHOUT_CLASSIFICATION	0.9999920859819738	WITHOUT_CLASSIFICATION	7.914018026245055E-6	IMPLEMENTATION
{{{ instance variables	WITHOUT_CLASSIFICATION	0.9999920859819738	WITHOUT_CLASSIFICATION	7.914018026245055E-6	IMPLEMENTATION
{{{ constructor	WITHOUT_CLASSIFICATION	0.9999342240906239	WITHOUT_CLASSIFICATION	6.577590937602515E-5	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _init() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ _save() method	WITHOUT_CLASSIFICATION	0.9999655099563945	WITHOUT_CLASSIFICATION	3.449004360554246E-5	IMPLEMENTATION
{{{ actionhandler class	WITHOUT_CLASSIFICATION	0.9999963079983262	WITHOUT_CLASSIFICATION	3.6920016739407703E-6	IMPLEMENTATION
{{{ updateenabled() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ createoptiontreemodel() method	WITHOUT_CLASSIFICATION	0.9999672128435833	WITHOUT_CLASSIFICATION	3.278715641680648E-5	IMPLEMENTATION
{{{ getdefaultgroup() method	WITHOUT_CLASSIFICATION	0.9999744468540599	WITHOUT_CLASSIFICATION	2.555314594014961E-5	IMPLEMENTATION
{{{ globaloptions constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ globaloptions constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ globaloptions constructor	WITHOUT_CLASSIFICATION	0.9999512672394116	WITHOUT_CLASSIFICATION	4.873276058839739E-5	IMPLEMENTATION
{{{ autosavebackupoptionpane constructor	WITHOUT_CLASSIFICATION	0.9999374715675854	WITHOUT_CLASSIFICATION	6.252843241466025E-5	IMPLEMENTATION
initialize the jedit branch of the options tree	WITHOUT_CLASSIFICATION	0.999954249335119	WITHOUT_CLASSIFICATION	4.57506648810192E-5	IMPLEMENTATION
backup on every save	WITHOUT_CLASSIFICATION	0.9997035889593259	WITHOUT_CLASSIFICATION	2.964110406741125E-4	IMPLEMENTATION
autosave interval	WITHOUT_CLASSIFICATION	0.9999498078128455	WITHOUT_CLASSIFICATION	5.019218715454167E-5	IMPLEMENTATION
install location	WITHOUT_CLASSIFICATION	0.9999893816477587	WITHOUT_CLASSIFICATION	1.0618352241296802E-5	IMPLEMENTATION
backup count	WITHOUT_CLASSIFICATION	0.9999857401818437	WITHOUT_CLASSIFICATION	1.4259818156209558E-5	IMPLEMENTATION
download mirror	WITHOUT_CLASSIFICATION	0.9999746311412447	WITHOUT_CLASSIFICATION	2.536885875524903E-5	IMPLEMENTATION
backup directory	WITHOUT_CLASSIFICATION	0.9999869743121743	WITHOUT_CLASSIFICATION	1.3025687825629528E-5	IMPLEMENTATION
{{{ downloadmirrorsthread class	WITHOUT_CLASSIFICATION	0.9999952627756348	WITHOUT_CLASSIFICATION	4.73722436523808E-6	IMPLEMENTATION
